Original Key,Length,Text,Text Length
train/23July_2009_Thursday_tagesschau-6757,135,im süden gibt es erst nur ganz vereinzelt schauer später setzt im süden bayerns im laufe des nachmittags regen ein,114
train/23July_2009_Thursday_tagesschau-6758,137,bei gewittern sowie in den hochlagen sind sturmböen möglich sonst weht der wind meist mäßig teilweise auch frisch,113
train/23July_2009_Thursday_tagesschau-6759,114,heute nacht achtzehn grad an der neiße dreizehn grad in der eifel,65
train/23July_2009_Thursday_tagesschau-6760,92,am tag neunzehn grad an der see bis vierundzwanzig grad am oberrhein,68
train/23July_2009_Thursday_tagesschau-6761,130,am samstag wechselhaftes wetter mit sonne wolken und teilweise gewittrigen schauern,83
train/23July_2009_Thursday_tagesschau-6762,58,im laufe des nachmittags wird es im südwesten freundlicher,58
train/23July_2009_Thursday_tagesschau-6763,51,im norden und nordosten viel wind,33
train/23July_2009_Thursday_tagesschau-6764,22,am sonntag viel sonne,21
train/23July_2009_Thursday_tagesschau-6765,112,auch am montag ist es zunächst noch freundlich am nachmittag in der westhälfte hier und da schauer und gewitter,111
train/12November_2009_Thursday_tagesschau-6766,107,und nun die wettervorhersage für morgen freitag den dreizehnten november,72
train/12November_2009_Thursday_tagesschau-6767,133,tiefs über dem atlantik bestimmen in den kommenden tagen unser wetter mit feuchter teilweise aber sehr milder luft,114
train/12November_2009_Thursday_tagesschau-6768,87,im süden macht sich morgen kurzzeitig hoher luftdruck bemerkbar,63
train/12November_2009_Thursday_tagesschau-6769,141,in der nacht regnet oder nieselt es stellenweise in einigen regionen ist es neblig,82
train/12November_2009_Thursday_tagesschau-6773,171,schwacher bis mäßiger wind in der nordwesthälfte teilweise frisch an der nordsee und in den westlichen mittelgebirgen stürmische böen,133
train/12November_2009_Thursday_tagesschau-6774,113,heute nacht acht grad in der kölner bucht und null grad in vorpommern,69
train/12November_2009_Thursday_tagesschau-6775,120,am tag dort sieben grad und sechzehn grad am oberrhein,54
train/12November_2009_Thursday_tagesschau-6776,63,am samstag scheint in der osthälfte noch ab und zu die sonne,60
train/12November_2009_Thursday_tagesschau-6777,75,von westen zieht ein regengebiet heran dabei ist es sehr mild,61
train/12November_2009_Thursday_tagesschau-6778,52,im nordwesten viel wind,23
train/12November_2009_Thursday_tagesschau-6779,122,am sonntag mal etwas sonne mal wolken vor allem im süden und nordwesten regnet es,81
train/12November_2009_Thursday_tagesschau-6780,116,der montag beginnt freundlich später kommt von südwesten regen auf,66
train/02June_2010_Wednesday_heute-6781,35,guten abend liebe zuschauer,27
train/02June_2010_Wednesday_heute-6782,120,sintflutartiger regen verbunden mit überschwemmungen erdrutsche das ist das wetter in den nächsten stunden in bayern,116
train/02June_2010_Wednesday_heute-6785,217,es wird also recht massiv werden die regenwolken stauen sich derzeit eben an den alpen aus dem nordosten angetrieben von diesem tiefdruckgebiet das so langsam zum mittelmeer zieht,179
train/02June_2010_Wednesday_heute-6786,54,und morgen schwächen sich die regenwolken ab,44
train/02June_2010_Wednesday_heute-6787,85,danach wird es dann am freitag bei uns endlich mal sonnig und vor allen dingen warm,83
train/02June_2010_Wednesday_heute-6788,157,aber in den nächsten stunden erwarten wir weiterhin massiven regen acht zentimeter bis morgen früh könnte es durchaus nochmal geben,131
train/02June_2010_Wednesday_heute-6790,117,und auch morgen noch immer regen im südosten deutschlands vom erzgebirge bis zum schwarzwald,92
train/02June_2010_Wednesday_heute-6791,118,aber der regen schwächt sich gott sei dank ab und am nachmittag kann es von den alpen her auch langsam trocken werden,117
train/02June_2010_Wednesday_heute-6792,22,in norddeutschland dagegen kontrastprogramm beim wetter,55
train/02June_2010_Wednesday_heute-6793,232,strahlender sonnenschein ganz ähnlich wie heute und auch im westen finden wir nur ein paar wolken mehr wetter gibt es dort nicht allerdings für uns alle diesen recht starken nordwind,182
train/02June_2010_Wednesday_heute-6794,238,aber wenigstens die wärme im norden und westen zwanzig bis dreiundzwanzig grad ein bisschen kühler bleibt es direkt an den küsten und dann vor allen dingen unter den regenwolken da nur zwölf bis sechzehn grad,208
train/02June_2010_Wednesday_heute-6795,61,aber die wärme kommt ab freitag ist sie da die sonne auch,57
train/02June_2010_Wednesday_heute-6797,56,ihnen einen schönen abend und machen sie es gut,47
train/10November_2010_Wednesday_tagesschau-6798,90,und nun die wettervorhersage für morgen donnerstag den elften november,70
train/10November_2010_Wednesday_tagesschau-6799,84,ab morgen nachmittag bestimmt das tief das nach schottland zieht unser wetter,77
train/10November_2010_Wednesday_tagesschau-6800,96,bis dahin herrscht ruhe vor dem sturm,37
train/10November_2010_Wednesday_tagesschau-6801,144,in der nacht verlagert sich der regen in die osthälfte im höheren bergland schneit es teilweise vorsicht wegen glätte,117
train/10November_2010_Wednesday_tagesschau-6802,229,morgen zunächst nochmal freundliche abschnitte am nachmittag kommt dann im westen kräftiger regen auf er breitet sich später auf weite teile des landes aus,155
train/10November_2010_Wednesday_tagesschau-6803,143,erst weht der wind mäßig später stark vor allem in der nordwesthälfte gegen abend erste sturmböen,97
train/10November_2010_Wednesday_tagesschau-6804,136,im bergland und an der see schwere sturmböen in gipfellagen zum teil orkanböen,78
train/10November_2010_Wednesday_tagesschau-6805,200,heute nacht werte zwischen fünf und minus ein grad am tag dann vier grad im vogtland und elf grad am niederrhein,112
train/10November_2010_Wednesday_tagesschau-6806,189,die aussichten am freitag droht vor allem dem norden ein herbststurm mit schweren sturmböen örtlich auch orkanartigen böen,122
train/10November_2010_Wednesday_tagesschau-6807,73,ganz im süden regnet es für längere zeit,40
train/10November_2010_Wednesday_tagesschau-6808,167,am samstag ist es im süden freundlich sonst immer wieder regen und wind am sonntag weiterhin unbeständiges wetter,113
train/13December_2009_Sunday_tagesschau-6809,121,und nun die wettervorhersage für morgen montag den vierzehnten dezember,71
train/13December_2009_Sunday_tagesschau-6810,127,ein kleines tief über polen macht sich morgen im norden und osten deutschlands bemerkbar,88
train/13December_2009_Sunday_tagesschau-6811,106,sonst überwiegt schwacher hochdruckeinfluss dabei bleibt es winterlich kalt,75
train/13December_2009_Sunday_tagesschau-6812,175,in der nacht schneit es richtung süden und nordosten stellenweise leicht an der ostsee kann auch regen mit dabei sein sonst bleibt es meist trocken,147
train/13December_2009_Sunday_tagesschau-6813,72,am tag ist es im norden und osten meist stark bewölkt,53
train/13December_2009_Sunday_tagesschau-6814,71,örtlich schneit es ein wenig an der see auch regen,50
train/13December_2009_Sunday_tagesschau-6815,86,im übrigen land ist es weitgehend trocken und zum teil auch freundlich,70
train/13December_2009_Sunday_tagesschau-6816,111,der wind weht schwach bis mäßig in der südhälfte mitunter stark böiger wind,75
train/13December_2009_Sunday_tagesschau-6817,133,heute nacht null grad an der ostsee und bis minus zwölf grad wo es an den alpen aufklart,88
train/13December_2009_Sunday_tagesschau-6818,117,am tag minus fünf grad am alpenrand und bis plus drei grad an der kieler bucht,78
train/13December_2009_Sunday_tagesschau-6819,124,am dienstag ist es neben wolken teilweise freundlich ganz im norden schneit oder regnet es etwas,96
train/13December_2009_Sunday_tagesschau-6820,121,am mittwoch teils sonne teils dichte wolken im norden und im südosten schneit es stellenweise etwas,99
train/13December_2009_Sunday_tagesschau-6821,97,auch am donnerstag liegen die wolken unterschiedlich dicht beieinander,70
train/18February_2011_Friday_tagesschau-6823,118,und nun die wettervorhersage für morgen samstag den neunzehnten februar,71
train/18February_2011_Friday_tagesschau-6826,136,das tief über dem atlantik bringt dem westen und süden dann am sonntag gebietsweise regen oder schnee,101
train/18February_2011_Friday_tagesschau-6827,155,heute nacht bleibt es meist wolkenverhangen oder neblig trüb im osten und südosten fällt örtlich etwas schnee oder regen,120
train/18February_2011_Friday_tagesschau-6828,35,vorsicht glätte,15
train/18February_2011_Friday_tagesschau-6829,152,auch am tag verbreitet trübe in norddeutschland sowie am alpenrand kann sich am ehesten mal die sonne blicken lassen,116
train/18February_2011_Friday_tagesschau-6830,80,vor allem richtung osten fällt stellenweise ein wenig regen oder schnee,71
train/18February_2011_Friday_tagesschau-6831,141,morgen weht der wind schwach im norden mäßig und an den küsten auch frisch aus ost bis nordost,94
train/18February_2011_Friday_tagesschau-6832,131,entlang des rheins heute nacht ein bis zwei plusgrade sonst verbreitet frost in vorpommern bis minus sechs grad,111
train/18February_2011_Friday_tagesschau-6833,132,dort morgen weiterhin frostige minus zwei im breisgau bis plus acht grad,72
train/18February_2011_Friday_tagesschau-6834,142,am sonntag viele wolken oder nebelfelder im westen und südwesten fällt gebietsweise regen oder schnee,101
train/18February_2011_Friday_tagesschau-6835,131,in der neuen woche erstmal ähnliches wetter aber die sonne hat zumindest in einigen regionen etwas bessere chancen,114
train/06December_2011_Tuesday_tagesschau-6836,91,und nun die wettervorhersage für morgen mittwoch den siebten dezember,69
train/06December_2011_Tuesday_tagesschau-6837,97,tiefausläufer sorgen weiter für sehr windiges und wechselhaftes wetter,70
train/06December_2011_Tuesday_tagesschau-6838,76,dabei fließt mal mildere mal kältere luft heran,47
train/06December_2011_Tuesday_tagesschau-6839,71,und so steigt und sind auch die schneefallgrenze in den nächsten tagen,70
train/06December_2011_Tuesday_tagesschau-6840,149,heute nacht fällt erst an den alpen schnee in küstennähe einzelne schauer später breitet sich von westen regen aus,114
train/06December_2011_Tuesday_tagesschau-6841,92,richtung osten ist zunächst noch schnee dabei,45
train/06December_2011_Tuesday_tagesschau-6843,163,von westen lockert es später auf aber es gibt noch schauer vor allem im nordwesten örtlich mit graupel oder blitz und donner,124
train/06December_2011_Tuesday_tagesschau-6844,55,der südwestwind bläst oft frisch und dreht morgen auf west,58
train/06December_2011_Tuesday_tagesschau-6845,138,verbreitet gibt es stürmische böen bei schauern auch schwere sturmböen auf den bergen zum teil orkanböen,104
train/06December_2011_Tuesday_tagesschau-6846,105,im osten und süden heute nacht örtlich leichter frost im breisgau bis plus vier grad,84
train/06December_2011_Tuesday_tagesschau-6847,101,dort morgen zehn sonst werte zwischen ein und acht grad,55
train/06December_2011_Tuesday_tagesschau-6848,127,es bleibt sehr windig dabei am donnerstag erst recht freundlich bevor von westen wieder regen heranzieht,104
train/06December_2011_Tuesday_tagesschau-6850,118,der fällt am samstag in kälterer luft zum teil wieder bis in tiefere lagen,74
train/10May_2010_Monday_tagesschau-6851,79,und nun die wettervorhersage für morgen dienstag den elften mai,63
train/10May_2010_Monday_tagesschau-6852,130,das tief das sich von spanien bis ins südliche mitteleuropa erstreckt weitet sich morgen weiter nach norden aus,111
train/10May_2010_Monday_tagesschau-6853,85,die folge unbeständiges wetter in weiten teilen deutschlands,60
train/10May_2010_Monday_tagesschau-6855,203,am tag regnet es im nordwesten gebietsweise kräftig sonst neben etwas sonne einige schauer in der südhälfte gewitter die in bayern teilweise kräftig ausfallen,158
train/10May_2010_Monday_tagesschau-6856,43,im nordosten bleibt es trocken,30
train/10May_2010_Monday_tagesschau-6857,94,bei gewittern sind sturmböen möglich sonst weht der wind schwach in der nordhälfte weht er schwach bis mäßig,108
train/10May_2010_Monday_tagesschau-6858,115,heute nacht neun bis drei grad im norden frost bis minus ein grad,65
train/10May_2010_Monday_tagesschau-6859,130,am tag sieben grad in der eifel wo es länger regnet im südosten bis zweiundzwanzig grad,87
train/10May_2010_Monday_tagesschau-6860,208,am mittwoch hier und da regen im südosten auch gewitter am donnerstag ebenfalls unbeständiges wetter vor allem im süden und im osten regnet es mancherorts,154
train/10May_2010_Monday_tagesschau-6861,122,am freitag mal sonne mal wolken mal regen im südosten einzelne gewitter,71
train/06July_2011_Wednesday_tagesschau-6862,102,und nun die wettervorhersage für morgen donnerstag den siebenten juli,69
train/06July_2011_Wednesday_tagesschau-6863,167,in den nordwesten deutschlands strömt in den kommenden tagen mäßig warme luft in die übrigen landesteile warme luft,115
train/06July_2011_Wednesday_tagesschau-6864,190,in der nacht fallen noch einzelne schauer im nordosten sind stellenweise noch kräftige gewitter dabei es gelten warnungen des deutschen wetterdienstes,150
train/06July_2011_Wednesday_tagesschau-6866,146,am tag ist es recht freundlich hier und da sind auch dichtere wolken unterwegs die im nordwesten örtlich schauer bringen,120
train/06July_2011_Wednesday_tagesschau-6867,157,im süden einzelne heftige gewitter ehe am abend von südwesten kräftige regenfälle und gewitter aufkommen,104
